,work_year,employment_type,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,job_title,experience_level,company_size
9043,2023,FT,80000,GBP,98432,GB,0,GB,Data Engineer,Senior,Medium
9044,2023,FT,300000,GBP,369120,GB,0,GB,AI Engineer,Middle,Medium
9045,2023,FT,33063,GBP,40680,GB,0,GB,AI Engineer,Middle,Medium
9046,2023,FT,150000,USD,150000,US,100,US,Research Scientist,Senior,Medium
9047,2023,FT,130000,USD,130000,US,100,US,Research Scientist,Senior,Medium
9048,2023,FT,128000,USD,128000,US,0,US,Data Engineer,Senior,Medium
9049,2023,FT,81500,USD,81500,US,0,US,Data Engineer,Senior,Medium
9050,2023,FT,306000,USD,306000,US,100,US,Data Architect,Senior,Medium
9051,2023,FT,204000,USD,204000,US,100,US,Data Architect,Senior,Medium
9052,2023,FT,185900,USD,185900,US,0,US,Data Scientist,Senior,Medium
9053,2023,FT,129300,USD,129300,US,0,US,Data Scientist,Senior,Medium
9054,2023,FT,204500,USD,204500,US,0,US,Machine Learning Engineer,Senior,Medium
9055,2023,FT,142200,USD,142200,US,0,US,Machine Learning Engineer,Senior,Medium
9056,2023,FT,70000,EUR,75577,NL,0,NL,Machine Learning Engineer,Middle,Medium
9057,2023,FT,18000,USD,18000,IN,50,IN,Data Engineer,Entry,Medium
9058,2023,FT,300000,GBP,369120,GB,0,GB,Data Analyst,Middle,Medium
9059,2023,FT,50000,GBP,61520,GB,0,GB,Data Analyst,Middle,Medium
9060,2023,FT,270000,USD,270000,US,100,US,Head of Data,Expert,Medium
9061,2023,FT,200000,USD,200000,US,100,US,Head of Data,Expert,Medium
9062,2023,FT,204500,USD,204500,US,0,US,Data Scientist,Middle,Medium
9063,2023,FT,142200,USD,142200,US,0,US,Data Scientist,Middle,Medium
9064,2023,FT,75000,GBP,92280,GB,0,GB,Data Analyst,Middle,Medium
9065,2023,FT,55000,GBP,67672,GB,0,GB,Data Analyst,Middle,Medium
9066,2023,FT,188600,USD,188600,US,0,US,Data Engineer,Senior,Medium
9067,2023,FT,111550,USD,111550,US,0,US,Data Engineer,Senior,Medium
9068,2023,FT,230000,USD,230000,US,0,US,Machine Learning Engineer,Senior,Medium
9069,2023,FT,160000,USD,160000,US,0,US,Machine Learning Engineer,Senior,Medium
9070,2023,FT,247300,USD,247300,US,0,US,Data Engineer,Senior,Medium
9071,2023,FT,139700,USD,139700,US,0,US,Data Engineer,Senior,Medium
9072,2023,FT,360000,USD,360000,US,0,US,AI Engineer,Senior,Medium
9073,2023,FT,240000,USD,240000,US,0,US,AI Engineer,Senior,Medium
9074,2023,FT,129100,USD,129100,US,0,US,ETL Developer,Senior,Medium
9075,2023,FT,111400,USD,111400,US,0,US,ETL Developer,Senior,Medium
9076,2023,FT,135000,USD,135000,US,100,US,Data Analyst,Senior,Medium
9077,2023,FT,110000,USD,110000,US,100,US,Data Analyst,Senior,Medium
9078,2023,FT,214500,USD,214500,US,0,US,Machine Learning Engineer,Senior,Medium
9079,2023,FT,132600,USD,132600,US,0,US,Machine Learning Engineer,Senior,Medium
9080,2023,FT,120000,USD,120000,US,0,US,Data Analyst,Senior,Medium
9081,2023,FT,100000,USD,100000,US,0,US,Data Analyst,Senior,Medium
9082,2023,FT,242921,USD,242921,US,0,US,Machine Learning Engineer,Senior,Medium
9083,2023,FT,170045,USD,170045,US,0,US,Machine Learning Engineer,Senior,Medium
9084,2023,FT,225000,USD,225000,US,100,US,Data Engineer,Senior,Medium
9085,2023,FT,175000,USD,175000,US,100,US,Data Engineer,Senior,Medium
9086,2023,FT,180000,USD,180000,US,0,US,Data Scientist,Middle,Medium
9087,2023,FT,162000,USD,162000,US,0,US,Data Scientist,Middle,Medium
9088,2023,FT,175000,USD,175000,US,0,US,Data Architect,Senior,Medium
9089,2023,FT,90000,USD,90000,US,0,US,Data Architect,Senior,Medium
9090,2023,FT,156450,USD,156450,US,0,US,Data Scientist,Entry,Medium
9091,2023,FT,119200,USD,119200,US,0,US,Data Scientist,Entry,Medium
9092,2023,FT,245000,USD,245000,US,0,US,Data Scientist,Senior,Medium
9093,2023,FT,185000,USD,185000,US,0,US,Data Scientist,Senior,Medium
9094,2023,FT,214500,USD,214500,US,0,US,Machine Learning Engineer,Senior,Medium
9095,2023,FT,132600,USD,132600,US,0,US,Machine Learning Engineer,Senior,Medium
9096,2023,FT,154800,USD,154800,US,0,US,Data Scientist,Middle,Medium
9097,2023,FT,76300,USD,76300,US,0,US,Data Scientist,Middle,Medium
9098,2023,FT,178600,USD,178600,US,0,US,Data Scientist,Senior,Medium
9099,2023,FT,88600,USD,88600,US,0,US,Data Scientist,Senior,Medium
9100,2023,FT,248100,USD,248100,US,0,US,Research Scientist,Senior,Medium
9101,2023,FT,145900,USD,145900,US,0,US,Research Scientist,Senior,Medium
9102,2023,FT,93919,USD,93919,US,100,US,Data Analyst,Senior,Medium
9103,2023,FT,51962,USD,51962,US,100,US,Data Analyst,Senior,Medium
9104,2023,FT,207345,USD,207345,US,100,US,Data Scientist,Senior,Medium
9105,2023,FT,180300,USD,180300,US,100,US,Data Scientist,Senior,Medium
9106,2023,FT,200000,USD,200000,US,0,US,Machine Learning Engineer,Senior,Medium
9107,2023,FT,140000,USD,140000,US,0,US,Machine Learning Engineer,Senior,Medium
9108,2023,FT,205000,USD,205000,US,0,US,Analytics Engineer,Senior,Medium
9109,2023,FT,167500,USD,167500,US,0,US,Analytics Engineer,Senior,Medium
9110,2023,FT,140000,USD,140000,US,100,US,Data Analyst,Senior,Medium
9111,2023,FT,110000,USD,110000,US,100,US,Data Analyst,Senior,Medium
9112,2023,FT,228045,USD,228045,US,100,US,Data Scientist,Senior,Medium
9113,2023,FT,198300,USD,198300,US,100,US,Data Scientist,Senior,Medium
9114,2023,FT,150000,USD,150000,US,100,US,Data Engineer,Senior,Medium
9115,2023,FT,140000,USD,140000,US,100,US,Data Engineer,Senior,Medium
9116,2023,FT,100000,USD,100000,US,0,US,Data Analyst,Senior,Medium
9117,2023,FT,75000,USD,75000,US,0,US,Data Analyst,Senior,Medium
9118,2023,FT,45000,EUR,48585,ES,0,ES,Data Scientist,Senior,Medium
9119,2023,FT,36000,EUR,38868,ES,0,ES,Data Scientist,Senior,Medium
9120,2023,FT,100000,USD,100000,US,0,US,BI Developer,Middle,Medium
9121,2023,FT,75000,USD,75000,US,0,US,BI Developer,Middle,Medium
9122,2023,FT,72360,EUR,78125,LV,0,LV,Data Scientist,Middle,Medium
9123,2023,FT,37440,EUR,40423,LV,0,LV,Data Scientist,Middle,Medium
9124,2023,FT,140000,USD,140000,US,0,US,Data Modeler,Senior,Medium
9125,2023,FT,100000,USD,100000,US,0,US,Data Modeler,Senior,Medium
9126,2023,FT,125000,USD,125000,US,0,US,Data Analytics Manager,Middle,Medium
9127,2023,FT,120000,USD,120000,US,0,US,Data Analytics Manager,Middle,Medium
9128,2023,FT,127000,USD,127000,US,0,US,Business Intelligence Analyst,Senior,Medium
9129,2023,FT,99000,USD,99000,US,0,US,Business Intelligence Analyst,Senior,Medium
9130,2023,FT,130000,USD,130000,US,100,US,Data Engineer,Middle,Medium
9131,2023,FT,120000,USD,120000,US,100,US,Data Engineer,Middle,Medium
9132,2023,FT,194500,USD,194500,US,100,US,Business Intelligence Analyst,Senior,Medium
9133,2023,FT,132320,USD,132320,US,100,US,Business Intelligence Analyst,Senior,Medium
9134,2023,FT,135000,USD,135000,US,0,US,Data Engineer,Senior,Medium
9135,2023,FT,90000,USD,90000,US,0,US,Data Engineer,Senior,Medium
9136,2023,FT,223602,USD,223602,US,0,US,Data Analyst,Senior,Medium
9137,2023,FT,143520,USD,143520,US,0,US,Data Analyst,Senior,Medium
9138,2023,FT,180000,USD,180000,US,0,US,Machine Learning Scientist,Senior,Medium
9139,2023,FT,140000,USD,140000,US,0,US,Machine Learning Scientist,Senior,Medium
9140,2023,FT,180000,USD,180000,US,0,US,Data Scientist,Middle,Medium
9141,2023,FT,162000,USD,162000,US,0,US,Data Scientist,Middle,Medium
9142,2023,FT,99000,GBP,121809,GB,100,GB,Data Engineer,Senior,Medium
9143,2023,FT,68000,GBP,83667,GB,100,GB,Data Engineer,Senior,Medium
9144,2023,FT,120350,USD,120350,US,100,US,Data Analyst,Senior,Medium
9145,2023,FT,74400,USD,74400,US,100,US,Data Analyst,Senior,Medium
9146,2023,FT,185000,USD,185000,US,0,US,Data Scientist,Senior,Medium
9147,2023,FT,123000,USD,123000,US,0,US,Data Scientist,Senior,Medium
9148,2023,FT,140000,USD,140000,US,100,US,Data Engineer,Middle,Medium
9149,2023,FT,90000,USD,90000,US,100,US,Data Engineer,Middle,Medium
9150,2023,FT,214500,USD,214500,US,0,US,Machine Learning Engineer,Senior,Medium
9151,2023,FT,132600,USD,132600,US,0,US,Machine Learning Engineer,Senior,Medium
9152,2023,FT,154000,USD,154000,US,0,US,Data Engineer,Senior,Medium
9153,2023,FT,103000,USD,103000,US,0,US,Data Engineer,Senior,Medium
9154,2023,FT,90000,USD,90000,US,100,US,Data Analyst,Senior,Medium
9155,2023,FT,80000,USD,80000,US,100,US,Data Analyst,Senior,Medium
9156,2023,FT,140000,USD,140000,US,0,US,Data Manager,Expert,Medium
9157,2023,FT,100000,USD,100000,US,0,US,Data Manager,Expert,Medium
9158,2023,FT,170000,USD,170000,US,0,US,Data Engineer,Senior,Medium
9159,2023,FT,100000,USD,100000,US,0,US,Data Engineer,Senior,Medium
9160,2023,FT,115000,USD,115000,US,0,US,Data Analyst,Middle,Medium
9161,2023,FT,105000,USD,105000,US,0,US,Data Analyst,Middle,Medium
9162,2023,FT,296100,USD,296100,US,0,US,Data Scientist,Senior,Medium
9163,2023,FT,144500,USD,144500,US,0,US,Data Scientist,Senior,Medium
9164,2023,FT,220000,USD,220000,US,0,US,Data Engineer,Entry,Medium
9165,2023,FT,187000,USD,187000,US,0,US,Data Engineer,Entry,Medium
9166,2023,FT,118600,USD,118600,US,0,US,Data Analyst,Senior,Medium
9167,2023,FT,96800,USD,96800,US,0,US,Data Analyst,Senior,Medium
9168,2023,FT,100000,USD,100000,US,100,US,Data Scientist,Entry,Medium
9169,2023,FT,45000,EUR,48585,IT,100,GB,Machine Learning Engineer,Middle,Medium
9170,2023,FT,142000,USD,142000,US,0,US,Data Analyst,Middle,Medium
9171,2023,FT,128000,USD,128000,US,0,US,Data Analyst,Middle,Medium
9172,2023,FT,99500,USD,99500,US,0,US,ETL Developer,Senior,Medium
9173,2023,FT,53300,USD,53300,US,0,US,ETL Developer,Senior,Medium
9174,2023,FT,210000,USD,210000,US,0,US,Data Engineer,Senior,Medium
9175,2023,FT,165000,USD,165000,US,0,US,Data Engineer,Senior,Medium
9176,2023,FT,172000,USD,172000,US,0,US,Research Scientist,Senior,Medium
9177,2023,FT,125000,USD,125000,US,0,US,Research Scientist,Senior,Medium
9178,2023,FT,250000,USD,250000,US,0,US,Data Engineer,Senior,Medium
9179,2023,FT,190000,USD,190000,US,0,US,Data Engineer,Senior,Medium
9180,2023,FT,245000,USD,245000,US,0,US,Research Engineer,Senior,Medium
9181,2023,FT,245000,USD,245000,US,0,US,Research Engineer,Senior,Medium
9182,2023,FT,234900,USD,234900,US,0,US,Data Architect,Senior,Medium
9183,2023,FT,68400,USD,68400,US,0,US,Data Architect,Senior,Medium
9184,2023,FT,155000,USD,155000,US,0,US,Data Scientist,Senior,Medium
9185,2023,FT,139000,USD,139000,US,0,US,Data Scientist,Senior,Medium
9186,2023,FT,142000,USD,142000,US,0,US,Data Analyst,Senior,Medium
9187,2023,FT,128000,USD,128000,US,0,US,Data Analyst,Senior,Medium
9188,2023,FT,172000,USD,172000,US,0,US,Research Engineer,Senior,Medium
9189,2023,FT,125000,USD,125000,US,0,US,Research Engineer,Senior,Medium
9190,2023,FT,128000,USD,128000,US,0,US,Data Engineer,Senior,Medium
9191,2023,FT,81500,USD,81500,US,0,US,Data Engineer,Senior,Medium
9192,2023,FT,167500,USD,167500,US,0,US,Data Engineer,Middle,Medium
9193,2023,FT,106500,USD,106500,US,0,US,Data Engineer,Middle,Medium
9194,2023,FT,150000,USD,150000,US,100,US,Data Engineer,Middle,Medium
9195,2023,FT,100000,USD,100000,US,100,US,Data Engineer,Middle,Medium
9196,2023,FT,139600,USD,139600,US,0,US,Data Analyst,Senior,Medium
9197,2023,FT,85700,USD,85700,US,0,US,Data Analyst,Senior,Medium
9198,2020,FT,100000,USD,100000,MU,0,MU,Azure Data Engineer,Entry,Small
9199,2023,FT,143000,USD,143000,US,0,US,Data Engineer,Senior,Medium
9200,2023,FT,95000,USD,95000,US,0,US,Data Engineer,Senior,Medium
9201,2023,FT,145000,USD,145000,US,0,US,Data Manager,Senior,Medium
9202,2023,FT,130000,USD,130000,US,0,US,Data Manager,Senior,Medium
9203,2023,FT,330000,USD,330000,US,100,US,Machine Learning Engineer,Senior,Medium
9204,2023,FT,188000,USD,188000,US,100,US,Machine Learning Engineer,Senior,Medium
9205,2023,FT,238000,USD,238000,CA,100,CA,Data Scientist,Senior,Medium
9206,2023,FT,156000,USD,156000,CA,100,CA,Data Scientist,Senior,Medium
9207,2023,FT,145000,USD,145000,US,100,US,Data Analyst,Senior,Medium
9208,2023,FT,106000,USD,106000,US,100,US,Data Analyst,Senior,Medium
9209,2023,FT,140000,GBP,172256,GB,100,GB,Decision Scientist,Senior,Medium
9210,2023,FT,100000,GBP,123040,GB,100,GB,Decision Scientist,Senior,Medium
9211,2023,FT,297300,USD,297300,US,100,US,Machine Learning Engineer,Senior,Medium
9212,2023,FT,198200,USD,198200,US,100,US,Machine Learning Engineer,Senior,Medium
9213,2023,FT,269100,USD,269100,US,0,US,Data Engineer,Senior,Medium
9214,2023,FT,131300,USD,131300,US,0,US,Data Engineer,Senior,Medium
9215,2023,FT,220000,USD,220000,US,100,US,Machine Learning Engineer,Senior,Medium
9216,2023,FT,150000,USD,150000,US,100,US,Machine Learning Engineer,Senior,Medium
9217,2023,FT,60000,GBP,73824,GB,0,GB,Data Engineer,Senior,Medium
9218,2023,FT,50000,GBP,61520,GB,0,GB,Data Engineer,Senior,Medium
9219,2023,FT,252990,USD,252990,US,100,US,Research Scientist,Middle,Medium
9220,2023,FT,162170,USD,162170,US,100,US,Research Scientist,Middle,Medium
9221,2023,FT,260000,USD,260000,US,100,US,Machine Learning Engineer,Senior,Medium
9222,2023,FT,235000,USD,235000,US,100,US,Machine Learning Engineer,Senior,Medium
9223,2023,FT,204500,USD,204500,US,0,US,Machine Learning Engineer,Middle,Medium
9224,2023,FT,142200,USD,142200,US,0,US,Machine Learning Engineer,Middle,Medium
9225,2023,FT,190000,USD,190000,US,0,US,Data Analytics Manager,Senior,Medium
9226,2023,FT,145000,USD,145000,US,0,US,Data Analytics Manager,Senior,Medium
9227,2023,FT,212800,USD,212800,US,100,US,Data Scientist,Senior,Medium
9228,2023,FT,111600,USD,111600,US,100,US,Data Scientist,Senior,Medium
9229,2023,FT,175000,USD,175000,US,100,US,Data Analyst,Senior,Medium
9230,2023,FT,130000,USD,130000,US,100,US,Data Analyst,Senior,Medium
9231,2023,FT,194521,USD,194521,US,0,US,Business Intelligence Analyst,Senior,Medium
9232,2023,FT,176838,USD,176838,US,0,US,Business Intelligence Analyst,Senior,Medium
9233,2023,FT,200000,USD,200000,US,0,US,Analytics Engineer,Expert,Medium
9234,2023,FT,170000,USD,170000,US,0,US,Analytics Engineer,Expert,Medium
9235,2023,FT,191765,USD,191765,US,0,US,Data Scientist,Senior,Medium
9236,2023,FT,134236,USD,134236,US,0,US,Data Scientist,Senior,Medium
9237,2023,FT,238000,USD,238000,CA,100,CA,Data Scientist,Senior,Medium
9238,2023,FT,156000,USD,156000,CA,100,CA,Data Scientist,Senior,Medium
9239,2023,FT,198800,USD,198800,US,0,US,Data Scientist,Senior,Medium
9240,2023,FT,90700,USD,90700,US,0,US,Data Scientist,Senior,Medium
9241,2023,FT,154800,USD,154800,US,0,US,BI Developer,Middle,Medium
9242,2023,FT,76300,USD,76300,US,0,US,BI Developer,Middle,Medium
9243,2023,FT,130000,USD,130000,US,100,US,Data Lead,Middle,Medium
9244,2023,FT,115000,USD,115000,US,100,US,Data Lead,Middle,Medium
9245,2023,FT,110000,USD,110000,US,0,US,Data Analyst,Senior,Medium
9246,2023,FT,70000,USD,70000,US,0,US,Data Analyst,Senior,Medium
9247,2023,FT,39000,EUR,42107,DE,50,DE,Data Analyst,Middle,Medium
9248,2023,FT,300000,USD,300000,US,0,US,Machine Learning Engineer,Middle,Medium
9249,2023,FT,200000,USD,200000,US,0,US,Machine Learning Engineer,Middle,Medium
9250,2023,FT,155000,USD,155000,US,100,US,Data Architect,Senior,Medium
9251,2023,FT,135000,USD,135000,US,100,US,Data Architect,Senior,Medium
9252,2023,FT,115500,USD,115500,US,0,US,Data Manager,Middle,Medium
9253,2023,FT,73500,USD,73500,US,0,US,Data Manager,Middle,Medium
9254,2023,FT,179000,USD,179000,US,0,US,Data Scientist,Senior,Medium
9255,2023,FT,109000,USD,109000,US,0,US,Data Scientist,Senior,Medium
9256,2023,FT,180000,USD,180000,US,0,US,Data Scientist,Senior,Medium
9257,2023,FT,140000,USD,140000,US,0,US,Data Scientist,Senior,Medium
9258,2023,FT,221000,USD,221000,US,0,US,Machine Learning Engineer,Senior,Medium
9259,2023,FT,180000,USD,180000,US,0,US,Machine Learning Engineer,Senior,Medium
9260,2023,FT,222200,USD,222200,US,0,US,Applied Scientist,Senior,Large
9261,2023,FT,136000,USD,136000,US,0,US,Applied Scientist,Senior,Large
9262,2023,FT,275000,USD,275000,US,0,US,Machine Learning Engineer,Senior,Medium
9263,2023,FT,170000,USD,170000,US,0,US,Machine Learning Engineer,Senior,Medium
9264,2023,FT,233300,USD,233300,US,0,US,Data Scientist,Senior,Medium
9265,2023,FT,155500,USD,155500,US,0,US,Data Scientist,Senior,Medium
9266,2023,FT,222200,USD,222200,US,0,US,Applied Scientist,Middle,Large
9267,2023,FT,136000,USD,136000,US,0,US,Applied Scientist,Middle,Large
9268,2023,FT,193000,USD,193000,US,100,US,Data Architect,Senior,Medium
9269,2023,FT,110000,USD,110000,US,100,US,Data Architect,Senior,Medium
9270,2023,FT,306000,USD,306000,US,0,US,Research Engineer,Senior,Medium
9271,2023,FT,180000,USD,180000,US,0,US,Research Engineer,Senior,Medium
9272,2023,FT,212800,USD,212800,US,0,US,Applied Scientist,Senior,Large
9273,2023,FT,115100,USD,115100,US,0,US,Applied Scientist,Senior,Large
9274,2023,FT,238000,USD,238000,US,0,US,Machine Learning Engineer,Senior,Medium
9275,2023,FT,176000,USD,176000,US,0,US,Machine Learning Engineer,Senior,Medium
9276,2023,FT,117500,USD,117500,US,100,US,Data Analyst,Senior,Medium
9277,2023,FT,86720,USD,86720,US,100,US,Data Analyst,Senior,Medium
9278,2023,FT,167000,USD,167000,US,0,US,Data Analyst,Middle,Medium
9279,2023,FT,150000,USD,150000,US,0,US,Data Analyst,Middle,Medium
9280,2023,FT,90000,USD,90000,US,100,US,Data Analyst,Expert,Medium
9281,2023,FT,70000,USD,70000,US,100,US,Data Analyst,Expert,Medium
9282,2023,FT,212800,USD,212800,US,100,US,Data Scientist,Senior,Large
9283,2023,FT,111600,USD,111600,US,100,US,Data Scientist,Senior,Large
9284,2023,FT,306000,USD,306000,US,100,US,Data Architect,Senior,Medium
9285,2023,FT,204000,USD,204000,US,100,US,Data Architect,Senior,Medium
9286,2023,FT,135000,USD,135000,US,100,US,BI Developer,Senior,Medium
9287,2023,FT,110000,USD,110000,US,100,US,BI Developer,Senior,Medium
9288,2023,FT,165000,USD,165000,US,0,US,Data Scientist,Senior,Medium
9289,2023,FT,116300,USD,116300,US,0,US,Data Scientist,Senior,Medium
9290,2023,FT,200000,USD,200000,US,100,US,Machine Learning Engineer,Senior,Medium
9291,2023,FT,175000,USD,175000,US,100,US,Machine Learning Engineer,Senior,Medium
9292,2023,FT,185000,USD,185000,US,0,US,Business Intelligence Engineer,Senior,Large
9293,2023,FT,79600,USD,79600,US,0,US,Business Intelligence Engineer,Senior,Large
9294,2023,FT,180514,USD,180514,US,100,US,Machine Learning Scientist,Senior,Medium
9295,2023,FT,108308,USD,108308,US,100,US,Machine Learning Scientist,Senior,Medium
9296,2023,FT,200000,USD,200000,US,100,US,Machine Learning Engineer,Senior,Medium
9297,2023,FT,150000,USD,150000,US,100,US,Machine Learning Engineer,Senior,Medium
9298,2023,FT,208450,USD,208450,US,0,US,Machine Learning Engineer,Senior,Medium
9299,2023,FT,151600,USD,151600,US,0,US,Machine Learning Engineer,Senior,Medium
9300,2023,FT,324000,USD,324000,US,0,US,Data Scientist,Senior,Medium
9301,2023,FT,159000,USD,159000,US,0,US,Data Scientist,Senior,Medium
9302,2023,FT,155000,USD,155000,US,100,US,Data Scientist,Middle,Medium
9303,2023,FT,135000,USD,135000,US,100,US,Data Scientist,Middle,Medium
9304,2023,FT,223250,USD,223250,US,0,US,Data Engineer,Senior,Medium
9305,2023,FT,156275,USD,156275,US,0,US,Data Engineer,Senior,Medium
9306,2023,FT,220000,USD,220000,US,0,US,Data Engineer,Senior,Medium
9307,2023,FT,160000,USD,160000,US,0,US,Data Engineer,Senior,Medium
9308,2023,FT,168000,USD,168000,US,100,US,Data Scientist,Senior,Medium
9309,2023,FT,130000,USD,130000,US,100,US,Data Scientist,Senior,Medium
9310,2023,FT,245000,USD,245000,US,100,US,Analytics Engineer,Senior,Medium
9311,2023,FT,185000,USD,185000,US,100,US,Analytics Engineer,Senior,Medium
9312,2023,FT,164000,USD,164000,US,100,US,Data Scientist,Senior,Medium
9313,2023,FT,130000,USD,130000,US,100,US,Data Scientist,Senior,Medium
9314,2023,FT,67500,USD,67500,US,0,US,Data Analyst,Middle,Medium
9315,2023,FT,46500,USD,46500,US,0,US,Data Analyst,Middle,Medium
9316,2023,FT,270000,USD,270000,US,100,US,ML Engineer,Senior,Medium
9317,2023,FT,232200,USD,232200,US,100,US,ML Engineer,Senior,Medium
9318,2023,FT,40000,EUR,43187,PL,100,PL,Data Engineer,Middle,Large
9319,2023,FT,105000,USD,105000,US,0,US,Data Analyst,Middle,Medium
9320,2023,FT,78000,USD,78000,US,0,US,Data Analyst,Middle,Medium
9321,2023,FT,115500,USD,115500,US,0,US,Data Manager,Middle,Medium
9322,2023,FT,73500,USD,73500,US,0,US,Data Manager,Middle,Medium
9323,2023,FT,370000,USD,370000,US,0,US,Machine Learning Engineer,Senior,Medium
9324,2023,FT,220000,USD,220000,US,0,US,Machine Learning Engineer,Senior,Medium
9325,2023,FT,155000,USD,155000,US,0,US,Data Engineer,Senior,Medium
